StartTime,Demand,SettlementPeriod
2024-11-14 07:00:00+00:00,210895,15
2024-11-14 07:30:00+00:00,220329,16
2024-11-14 08:00:00+00:00,223195,17
2024-11-14 08:30:00+00:00,221327,18
2024-11-14 09:00:00+00:00,224097,19
2024-11-14 09:30:00+00:00,222855,20
2024-11-14 10:00:00+00:00,219834,21
2024-11-14 10:30:00+00:00,217254,22
2024-11-14 11:00:00+00:00,213896,23
2024-11-14 11:30:00+00:00,213075,24
2024-11-14 12:00:00+00:00,213945,25
2024-11-14 12:30:00+00:00,212359,26
2024-11-14 13:00:00+00:00,213463,27
2024-11-14 13:30:00+00:00,214719,28
2024-11-14 14:00:00+00:00,217225,29
2024-11-14 14:30:00+00:00,218691,30
2024-11-14 15:00:00+00:00,223808,31
2024-11-14 15:30:00+00:00,229263,32
2024-11-14 16:00:00+00:00,233219,33
2024-11-14 16:30:00+00:00,241074,34
2024-11-14 17:00:00+00:00,245058,35
2024-11-14 17:30:00+00:00,245691,36
2024-11-14 18:00:00+00:00,246189,37
2024-11-14 18:30:00+00:00,243740,38
2024-11-14 19:00:00+00:00,241482,39
2024-11-14 19:30:00+00:00,234670,40
2024-11-14 20:00:00+00:00,227769,41
2024-11-14 20:30:00+00:00,220331,42
2024-11-14 21:00:00+00:00,211132,43
2024-11-14 21:30:00+00:00,199616,44
2024-11-14 22:00:00+00:00,187532,45
2024-11-14 22:30:00+00:00,179017,46
2024-11-14 23:00:00+00:00,170356,47
2024-11-14 23:30:00+00:00,162495,48
2024-11-15 00:00:00+00:00,27051,1
2024-11-16 00:00:00+00:00,159913,1
2024-11-16 00:30:00+00:00,158610,2
2024-11-16 01:00:00+00:00,156602,3
2024-11-16 01:30:00+00:00,152917,4
2024-11-16 02:00:00+00:00,150209,5
2024-11-16 02:30:00+00:00,148223,6
2024-11-16 03:00:00+00:00,146908,7
2024-11-16 03:30:00+00:00,143098,8
2024-11-16 04:00:00+00:00,142570,9
2024-11-16 04:30:00+00:00,144732,10
2024-11-16 05:00:00+00:00,148045,11
2024-11-16 05:30:00+00:00,146473,12
2024-11-16 06:00:00+00:00,148980,13
2024-11-16 06:30:00+00:00,152779,14
2024-11-16 07:00:00+00:00,157166,15
2024-11-16 07:30:00+00:00,164038,16
2024-11-16 08:00:00+00:00,173901,17
2024-11-16 08:30:00+00:00,180464,18
2024-11-16 09:00:00+00:00,187650,19
2024-11-16 09:30:00+00:00,189748,20
2024-11-16 10:00:00+00:00,191450,21
2024-11-16 10:30:00+00:00,191272,22
2024-11-16 11:00:00+00:00,190246,23
2024-11-16 11:30:00+00:00,190116,24
2024-11-16 12:00:00+00:00,191273,25
2024-11-16 12:30:00+00:00,191947,26
2024-11-16 13:00:00+00:00,192171,27
2024-11-16 13:30:00+00:00,192569,28
2024-11-16 14:00:00+00:00,190804,29
2024-11-16 14:30:00+00:00,194280,30
2024-11-16 15:00:00+00:00,194689,31
2024-11-16 15:30:00+00:00,197403,32
2024-11-16 16:00:00+00:00,204646,33
2024-11-16 16:30:00+00:00,212953,34
2024-11-16 17:00:00+00:00,217948,35
2024-11-16 17:30:00+00:00,218321,36
2024-11-16 18:00:00+00:00,217637,37
2024-11-16 18:30:00+00:00,213897,38
2024-11-16 19:00:00+00:00,209128,39
2024-11-16 19:30:00+00:00,203572,40
2024-11-16 20:00:00+00:00,197186,41
2024-11-16 20:30:00+00:00,188434,42
2024-11-16 21:00:00+00:00,181625,43
2024-11-16 21:30:00+00:00,174260,44
2024-11-16 22:00:00+00:00,168196,45
2024-11-16 22:30:00+00:00,163829,46
2024-11-16 23:00:00+00:00,158008,47
2024-11-16 23:30:00+00:00,153954,48
2024-11-17 00:00:00+00:00,153878,1
2024-11-17 00:30:00+00:00,153667,2
2024-11-17 01:00:00+00:00,151772,3
2024-11-17 01:30:00+00:00,148813,4
2024-11-17 02:00:00+00:00,150200,5
2024-11-17 02:30:00+00:00,150845,6
2024-11-17 03:00:00+00:00,148775,7
2024-11-17 03:30:00+00:00,147665,8
2024-11-17 04:00:00+00:00,148773,9
2024-11-17 04:30:00+00:00,147651,10
2024-11-17 05:00:00+00:00,147719,11
2024-11-17 05:30:00+00:00,145067,12
2024-11-17 06:00:00+00:00,141546,13
2024-11-17 06:30:00+00:00,142690,14
2024-11-17 07:00:00+00:00,150687,15
2024-11-17 07:30:00+00:00,151958,16
2024-11-17 08:00:00+00:00,161702,17
2024-11-17 08:30:00+00:00,167774,18
2024-11-17 09:00:00+00:00,172673,19
2024-11-17 09:30:00+00:00,173779,20
2024-11-17 10:00:00+00:00,175998,21
2024-11-17 10:30:00+00:00,176332,22
2024-11-17 11:00:00+00:00,179319,23
2024-11-17 11:30:00+00:00,184131,24
2024-11-17 12:00:00+00:00,186587,25
2024-11-17 12:30:00+00:00,188321,26
2024-11-17 13:00:00+00:00,192207,27
2024-11-17 13:30:00+00:00,193926,28
2024-11-17 14:00:00+00:00,196774,29
2024-11-17 14:30:00+00:00,201437,30
2024-11-17 15:00:00+00:00,207935,31
2024-11-17 15:30:00+00:00,212708,32
2024-11-17 16:00:00+00:00,223081,33
2024-11-17 16:30:00+00:00,232274,34
2024-11-17 17:00:00+00:00,237168,35
2024-11-17 17:30:00+00:00,235670,36
2024-11-17 18:00:00+00:00,229669,37
2024-11-17 18:30:00+00:00,227916,38
2024-11-17 19:00:00+00:00,221697,39
2024-11-17 19:30:00+00:00,215496,40
2024-11-17 20:00:00+00:00,209054,41
2024-11-17 20:30:00+00:00,202580,42
2024-11-17 21:00:00+00:00,192216,43
2024-11-17 21:30:00+00:00,184601,44
2024-11-17 22:00:00+00:00,179264,45
2024-11-17 22:30:00+00:00,169982,46
2024-11-17 23:00:00+00:00,163792,47
2024-11-17 23:30:00+00:00,156878,48
2024-11-18 00:00:00+00:00,157341,1
2024-11-18 00:30:00+00:00,158531,2
2024-11-18 01:00:00+00:00,161026,3
2024-11-18 01:30:00+00:00,160549,4
2024-11-18 02:00:00+00:00,157894,5
2024-11-18 02:30:00+00:00,157775,6
2024-11-18 03:00:00+00:00,154570,7
2024-11-18 03:30:00+00:00,152597,8
2024-11-18 04:00:00+00:00,153690,9
2024-11-18 04:30:00+00:00,150021,10
2024-11-18 05:00:00+00:00,146927,11
2024-11-18 05:30:00+00:00,153601,12
2024-11-18 06:00:00+00:00,173252,13
2024-11-18 06:30:00+00:00,191753,14
2024-11-18 07:00:00+00:00,210862,15
2024-11-18 07:30:00+00:00,219588,16
2024-11-18 08:00:00+00:00,225098,17
2024-11-18 08:30:00+00:00,229109,18
2024-11-18 09:00:00+00:00,234041,19
2024-11-18 09:30:00+00:00,234196,20
2024-11-18 10:00:00+00:00,235411,21
2024-11-18 10:30:00+00:00,235136,22
2024-11-18 11:00:00+00:00,239274,23
2024-11-18 11:30:00+00:00,236376,24
2024-11-18 12:00:00+00:00,237669,25
2024-11-18 12:30:00+00:00,237719,26
2024-11-18 13:00:00+00:00,236731,27
2024-11-18 13:30:00+00:00,237506,28
2024-11-18 14:00:00+00:00,237538,29
2024-11-18 14:30:00+00:00,237078,30
2024-11-18 15:00:00+00:00,238660,31
2024-11-18 15:30:00+00:00,241669,32
2024-11-18 16:00:00+00:00,249619,33
2024-11-18 16:30:00+00:00,251688,34
2024-11-18 17:00:00+00:00,254946,35
2024-11-18 17:30:00+00:00,252699,36
2024-11-18 18:00:00+00:00,250209,37
2024-11-18 18:30:00+00:00,246049,38
2024-11-18 19:00:00+00:00,241490,39
2024-11-18 19:30:00+00:00,234325,40
2024-11-18 20:00:00+00:00,227948,41
2024-11-18 20:30:00+00:00,224345,42
2024-11-18 21:00:00+00:00,211690,43
2024-11-18 21:30:00+00:00,198042,44
2024-11-18 22:00:00+00:00,187648,45
2024-11-18 22:30:00+00:00,177610,46
2024-11-18 23:00:00+00:00,165578,47
2024-11-18 23:30:00+00:00,158861,48
2024-11-19 00:00:00+00:00,157280,1
2024-11-19 00:30:00+00:00,158094,2
2024-11-19 01:00:00+00:00,159900,3
2024-11-19 01:30:00+00:00,160248,4
2024-11-19 02:00:00+00:00,157864,5
2024-11-19 02:30:00+00:00,160433,6
2024-11-19 03:00:00+00:00,157391,7
2024-11-19 03:30:00+00:00,155857,8
2024-11-19 04:00:00+00:00,155399,9
2024-11-19 04:30:00+00:00,158236,10
2024-11-19 05:00:00+00:00,160600,11
2024-11-19 05:30:00+00:00,164809,12
2024-11-19 06:00:00+00:00,180866,13
2024-11-19 06:30:00+00:00,197718,14
2024-11-19 07:00:00+00:00,216775,15
2024-11-19 07:30:00+00:00,229144,16
2024-11-19 08:00:00+00:00,237173,17
2024-11-19 08:30:00+00:00,241585,18
2024-11-19 09:00:00+00:00,245354,19
2024-11-19 09:30:00+00:00,246601,20
2024-11-19 10:00:00+00:00,247300,21
2024-11-19 10:30:00+00:00,246089,22
2024-11-19 11:00:00+00:00,247972,23
2024-11-19 11:30:00+00:00,248882,24
2024-11-19 12:00:00+00:00,248210,25
2024-11-19 12:30:00+00:00,249577,26
2024-11-19 13:00:00+00:00,249460,27
2024-11-19 13:30:00+00:00,251064,28
2024-11-19 14:00:00+00:00,246951,29
2024-11-19 14:30:00+00:00,247852,30
2024-11-19 15:00:00+00:00,250145,31
2024-11-19 15:30:00+00:00,256337,32
2024-11-19 16:00:00+00:00,261859,33
2024-11-19 16:30:00+00:00,268174,34
2024-11-19 17:00:00+00:00,267668,35
2024-11-19 17:30:00+00:00,265369,36
2024-11-19 18:00:00+00:00,263314,37
2024-11-19 18:30:00+00:00,259523,38
2024-11-19 19:00:00+00:00,255785,39
2024-11-19 19:30:00+00:00,250750,40
2024-11-19 20:00:00+00:00,241439,41
2024-11-19 20:30:00+00:00,232952,42
2024-11-19 21:00:00+00:00,222730,43
2024-11-19 21:30:00+00:00,210674,44
2024-11-19 22:00:00+00:00,197845,45
2024-11-19 22:30:00+00:00,184909,46
2024-11-19 23:00:00+00:00,172446,47
2024-11-19 23:30:00+00:00,167931,48
2024-11-20 00:00:00+00:00,169980,1
2024-11-20 00:30:00+00:00,172008,2
2024-11-20 01:00:00+00:00,173096,3
2024-11-20 01:30:00+00:00,170890,4
2024-11-20 02:00:00+00:00,172665,5
2024-11-20 02:30:00+00:00,169446,6
2024-11-20 03:00:00+00:00,168747,7
2024-11-20 03:30:00+00:00,171186,8
2024-11-20 04:00:00+00:00,166062,9
2024-11-20 04:30:00+00:00,164519,10
2024-11-20 05:00:00+00:00,160849,11
2024-11-20 05:30:00+00:00,172236,12
2024-11-20 06:00:00+00:00,188122,13
2024-11-20 06:30:00+00:00,205230,14
2024-11-20 07:00:00+00:00,222819,15
2024-11-20 07:30:00+00:00,231100,16
2024-11-20 08:00:00+00:00,238426,17
2024-11-20 08:30:00+00:00,238259,18
2024-11-20 09:00:00+00:00,241764,19
2024-11-20 09:30:00+00:00,240182,20
2024-11-20 10:00:00+00:00,195894,21
2024-11-20 10:30:00+00:00,207152,22
2024-11-20 11:00:00+00:00,232789,23
2024-11-20 11:30:00+00:00,228781,24
2024-11-20 12:00:00+00:00,229382,25
2024-11-20 12:30:00+00:00,231881,26
2024-11-20 13:00:00+00:00,229242,27
2024-11-20 13:30:00+00:00,230995,28
2024-11-20 14:00:00+00:00,227591,29
2024-11-20 14:30:00+00:00,234000,30
2024-11-20 15:00:00+00:00,242503,31
2024-11-20 15:30:00+00:00,250636,32
2024-11-20 16:00:00+00:00,259590,33
2024-11-20 16:30:00+00:00,267478,34
2024-11-20 17:00:00+00:00,270096,35
2024-11-20 17:30:00+00:00,270234,36
2024-11-20 18:00:00+00:00,270491,37
2024-11-20 18:30:00+00:00,266487,38
2024-11-20 19:00:00+00:00,263820,39
2024-11-20 19:30:00+00:00,259522,40
2024-11-20 20:00:00+00:00,253200,41
2024-11-20 20:30:00+00:00,243744,42
2024-11-20 21:00:00+00:00,229814,43
2024-11-20 21:30:00+00:00,217566,44
2024-11-20 22:00:00+00:00,206600,45
2024-11-20 22:30:00+00:00,195777,46
2024-11-20 23:00:00+00:00,187190,47
2024-11-20 23:30:00+00:00,181745,48
2024-11-21 00:00:00+00:00,178265,1
2024-11-21 00:30:00+00:00,179401,2
2024-11-21 01:00:00+00:00,176470,3
2024-11-21 01:30:00+00:00,174499,4
2024-11-21 02:00:00+00:00,174636,5
2024-11-21 02:30:00+00:00,173030,6
2024-11-21 03:00:00+00:00,173883,7
2024-11-21 03:30:00+00:00,171161,8
2024-11-21 04:00:00+00:00,169044,9
2024-11-21 04:30:00+00:00,171729,10
2024-11-21 05:00:00+00:00,165869,11
2024-11-21 05:30:00+00:00,175848,12
2024-11-21 06:00:00+00:00,192730,13
2024-11-21 06:30:00+00:00,212019,14
2024-11-21 07:00:00+00:00,228972,15
2024-11-21 07:30:00+00:00,237361,16
2024-11-21 08:00:00+00:00,247613,17
2024-11-21 08:30:00+00:00,251146,18
2024-11-21 09:00:00+00:00,258050,19
2024-11-21 09:30:00+00:00,258260,20
2024-11-21 10:00:00+00:00,256070,21
2024-11-21 10:30:00+00:00,255345,22
2024-11-21 11:00:00+00:00,253995,23
2024-11-21 11:30:00+00:00,252910,24
2024-11-21 12:00:00+00:00,247491,25
2024-11-21 12:30:00+00:00,245257,26
2024-11-21 13:00:00+00:00,246065,27
2024-11-21 13:30:00+00:00,244998,28
2024-11-21 14:00:00+00:00,248529,29
2024-11-21 14:30:00+00:00,250499,30
2024-11-21 15:00:00+00:00,250237,31
2024-11-21 15:30:00+00:00,257809,32
2024-11-21 16:00:00+00:00,266206,33
2024-11-21 16:30:00+00:00,270552,34
2024-11-21 17:00:00+00:00,274006,35
2024-11-21 17:30:00+00:00,275684,36
2024-11-21 18:00:00+00:00,276264,37
2024-11-21 18:30:00+00:00,274093,38
2024-11-21 19:00:00+00:00,272052,39
2024-11-21 19:30:00+00:00,265874,40
2024-11-21 20:00:00+00:00,259197,41
2024-11-21 20:30:00+00:00,248321,42
2024-11-21 21:00:00+00:00,232094,43
2024-11-21 21:30:00+00:00,220976,44
2024-11-21 22:00:00+00:00,206824,45
2024-11-21 22:30:00+00:00,195272,46
2024-11-21 23:00:00+00:00,185311,47
2024-11-21 23:30:00+00:00,176160,48
2024-11-22 00:00:00+00:00,29132,1
2024-11-23 00:00:00+00:00,168981,1
2024-11-23 00:30:00+00:00,172426,2
2024-11-23 01:00:00+00:00,168774,3
2024-11-23 01:30:00+00:00,163027,4
2024-11-23 02:00:00+00:00,161193,5
2024-11-23 02:30:00+00:00,159523,6
2024-11-23 03:00:00+00:00,156366,7
2024-11-23 03:30:00+00:00,153204,8
2024-11-23 04:00:00+00:00,150088,9
2024-11-23 04:30:00+00:00,152812,10
2024-11-23 05:00:00+00:00,151034,11
2024-11-23 05:30:00+00:00,153563,12
2024-11-23 06:00:00+00:00,158991,13
2024-11-23 06:30:00+00:00,163912,14
2024-11-23 07:00:00+00:00,168656,15
2024-11-23 07:30:00+00:00,174059,16
2024-11-23 08:00:00+00:00,178530,17
2024-11-23 08:30:00+00:00,185575,18
2024-11-23 09:00:00+00:00,197040,19
2024-11-23 09:30:00+00:00,201727,20
2024-11-23 10:00:00+00:00,209200,21
2024-11-23 10:30:00+00:00,211588,22
2024-11-23 11:00:00+00:00,212713,23
2024-11-23 11:30:00+00:00,213609,24
2024-11-23 12:00:00+00:00,214622,25
2024-11-23 12:30:00+00:00,214189,26
2024-11-23 13:00:00+00:00,211826,27
2024-11-23 13:30:00+00:00,211099,28
2024-11-23 14:00:00+00:00,209579,29
2024-11-23 14:30:00+00:00,210919,30
2024-11-23 15:00:00+00:00,213750,31
2024-11-23 15:30:00+00:00,215606,32
2024-11-23 16:00:00+00:00,217263,33
2024-11-23 16:30:00+00:00,218481,34
2024-11-23 17:00:00+00:00,220797,35
2024-11-23 17:30:00+00:00,220175,36
2024-11-23 18:00:00+00:00,216051,37
2024-11-23 18:30:00+00:00,213178,38
2024-11-23 19:00:00+00:00,205315,39
2024-11-23 19:30:00+00:00,197834,40
2024-11-23 20:00:00+00:00,190390,41
2024-11-23 20:30:00+00:00,184017,42
2024-11-23 21:00:00+00:00,173070,43
2024-11-23 21:30:00+00:00,171039,44
2024-11-23 22:00:00+00:00,164039,45
2024-11-23 22:30:00+00:00,160586,46
2024-11-23 23:00:00+00:00,156480,47
2024-11-23 23:30:00+00:00,155059,48
2024-11-24 00:00:00+00:00,153216,1
2024-11-24 00:30:00+00:00,153075,2
2024-11-24 01:00:00+00:00,149831,3
2024-11-24 01:30:00+00:00,149118,4
2024-11-24 02:00:00+00:00,151790,5
2024-11-24 02:30:00+00:00,151292,6
2024-11-24 03:00:00+00:00,149520,7
2024-11-24 03:30:00+00:00,148820,8
2024-11-24 04:00:00+00:00,148662,9
2024-11-24 04:30:00+00:00,148232,10
2024-11-24 05:00:00+00:00,145446,11
2024-11-24 05:30:00+00:00,146575,12
2024-11-24 06:00:00+00:00,148049,13
2024-11-24 06:30:00+00:00,148949,14
2024-11-24 07:00:00+00:00,149908,15
2024-11-24 07:30:00+00:00,149931,16
2024-11-24 08:00:00+00:00,159453,17
2024-11-24 08:30:00+00:00,163245,18
2024-11-24 09:00:00+00:00,174008,19
2024-11-24 09:30:00+00:00,174352,20
2024-11-24 10:00:00+00:00,178595,21
2024-11-24 10:30:00+00:00,182058,22
2024-11-24 11:00:00+00:00,184387,23
2024-11-24 11:30:00+00:00,182078,24
2024-11-24 12:00:00+00:00,183231,25
2024-11-24 12:30:00+00:00,183792,26
2024-11-24 13:00:00+00:00,183917,27
2024-11-24 13:30:00+00:00,186547,28
2024-11-24 14:00:00+00:00,188503,29
2024-11-24 14:30:00+00:00,190242,30
2024-11-24 15:00:00+00:00,192791,31
2024-11-24 15:30:00+00:00,197254,32
2024-11-24 16:00:00+00:00,204909,33
2024-11-24 16:30:00+00:00,209474,34
2024-11-24 17:00:00+00:00,211175,35
2024-11-24 17:30:00+00:00,212789,36
2024-11-24 18:00:00+00:00,209809,37
2024-11-24 18:30:00+00:00,204464,38
2024-11-24 19:00:00+00:00,196092,39
2024-11-24 19:30:00+00:00,189924,40
2024-11-24 20:00:00+00:00,185191,41
2024-11-24 20:30:00+00:00,180654,42
2024-11-24 21:00:00+00:00,172250,43
2024-11-24 21:30:00+00:00,168939,44
2024-11-24 22:00:00+00:00,160943,45
2024-11-24 22:30:00+00:00,157507,46
2024-11-24 23:00:00+00:00,153654,47
2024-11-24 23:30:00+00:00,148538,48
2024-11-25 00:00:00+00:00,150755,1
2024-11-25 00:30:00+00:00,152481,2
2024-11-25 01:00:00+00:00,149045,3
2024-11-25 01:30:00+00:00,146924,4
2024-11-25 02:00:00+00:00,143401,5
2024-11-25 02:30:00+00:00,141181,6
2024-11-25 03:00:00+00:00,138858,7
2024-11-25 03:30:00+00:00,137554,8
2024-11-25 04:00:00+00:00,138929,9
2024-11-25 04:30:00+00:00,142815,10
2024-11-25 05:00:00+00:00,147123,11
2024-11-25 05:30:00+00:00,149542,12
2024-11-25 06:00:00+00:00,161666,13
2024-11-25 06:30:00+00:00,172562,14
2024-11-25 07:00:00+00:00,186059,15
2024-11-25 07:30:00+00:00,193752,16
2024-11-25 08:00:00+00:00,200448,17
2024-11-25 08:30:00+00:00,202409,18
2024-11-25 09:00:00+00:00,203721,19
2024-11-25 09:30:00+00:00,201662,20
2024-11-25 10:00:00+00:00,198302,21
2024-11-25 10:30:00+00:00,195482,22
2024-11-25 11:00:00+00:00,194571,23
2024-11-25 11:30:00+00:00,193402,24
2024-11-25 12:00:00+00:00,195834,25
2024-11-25 12:30:00+00:00,195927,26
2024-11-25 13:00:00+00:00,196605,27
2024-11-25 13:30:00+00:00,199834,28
2024-11-25 14:00:00+00:00,197278,29
2024-11-25 14:30:00+00:00,202610,30
2024-11-25 15:00:00+00:00,209528,31
2024-11-25 15:30:00+00:00,218097,32
2024-11-25 16:00:00+00:00,227111,33
2024-11-25 16:30:00+00:00,233208,34
2024-11-25 17:00:00+00:00,238396,35
2024-11-25 17:30:00+00:00,237886,36
2024-11-25 18:00:00+00:00,236365,37
2024-11-25 18:30:00+00:00,233588,38
2024-11-25 19:00:00+00:00,230853,39
2024-11-25 19:30:00+00:00,224591,40
2024-11-25 20:00:00+00:00,217117,41
2024-11-25 20:30:00+00:00,210868,42
2024-11-25 21:00:00+00:00,199824,43
2024-11-25 21:30:00+00:00,189149,44
2024-11-25 22:00:00+00:00,177432,45
2024-11-25 22:30:00+00:00,167717,46
2024-11-25 23:00:00+00:00,163492,47
2024-11-25 23:30:00+00:00,159363,48
2024-11-26 00:00:00+00:00,160849,1
2024-11-26 00:30:00+00:00,161449,2
2024-11-26 01:00:00+00:00,161090,3
2024-11-26 01:30:00+00:00,158634,4
2024-11-26 02:00:00+00:00,159099,5
2024-11-26 02:30:00+00:00,156689,6
2024-11-26 03:00:00+00:00,154982,7
2024-11-26 03:30:00+00:00,153708,8
2024-11-26 04:00:00+00:00,153142,9
2024-11-26 04:30:00+00:00,155211,10
2024-11-26 05:00:00+00:00,153058,11
2024-11-26 05:30:00+00:00,160707,12
2024-11-26 06:00:00+00:00,172298,13
2024-11-26 06:30:00+00:00,192720,14
2024-11-26 07:00:00+00:00,213431,15
2024-11-26 07:30:00+00:00,221346,16
2024-11-26 08:00:00+00:00,227605,17
2024-11-26 08:30:00+00:00,227117,18
2024-11-26 09:00:00+00:00,229503,19
2024-11-26 09:30:00+00:00,225988,20
2024-11-26 10:00:00+00:00,220113,21
2024-11-26 10:30:00+00:00,215382,22
2024-11-26 11:00:00+00:00,213079,23
2024-11-26 11:30:00+00:00,211994,24
2024-11-26 12:00:00+00:00,212324,25
2024-11-26 12:30:00+00:00,211766,26
2024-11-26 13:00:00+00:00,215363,27
2024-11-26 13:30:00+00:00,219087,28
2024-11-26 14:00:00+00:00,220018,29
2024-11-26 14:30:00+00:00,223461,30
2024-11-26 15:00:00+00:00,229179,31
2024-11-26 15:30:00+00:00,236320,32
2024-11-26 16:00:00+00:00,243469,33
2024-11-26 16:30:00+00:00,253773,34
2024-11-26 17:00:00+00:00,258881,35
2024-11-26 17:30:00+00:00,260072,36
2024-11-26 18:00:00+00:00,257302,37
2024-11-26 18:30:00+00:00,255100,38
2024-11-26 19:00:00+00:00,249996,39
2024-11-26 19:30:00+00:00,245170,40
2024-11-26 20:00:00+00:00,238259,41
2024-11-26 20:30:00+00:00,231327,42
2024-11-26 21:00:00+00:00,224209,43
2024-11-26 21:30:00+00:00,215218,44
2024-11-26 22:00:00+00:00,201530,45
2024-11-26 22:30:00+00:00,187966,46
2024-11-26 23:00:00+00:00,177308,47
2024-11-26 23:30:00+00:00,172748,48
2024-11-27 00:00:00+00:00,171075,1
2024-11-27 00:30:00+00:00,171675,2
2024-11-27 01:00:00+00:00,169693,3
2024-11-27 01:30:00+00:00,168321,4
2024-11-27 02:00:00+00:00,164664,5
2024-11-27 02:30:00+00:00,162661,6
2024-11-27 03:00:00+00:00,161304,7
2024-11-27 03:30:00+00:00,163256,8
2024-11-27 04:00:00+00:00,159594,9
2024-11-27 04:30:00+00:00,161511,10
2024-11-27 05:00:00+00:00,169091,11
2024-11-27 05:30:00+00:00,173490,12
2024-11-27 06:00:00+00:00,186970,13
2024-11-27 06:30:00+00:00,204350,14
2024-11-27 07:00:00+00:00,224571,15
2024-11-27 07:30:00+00:00,234591,16
2024-11-27 08:00:00+00:00,237160,17
2024-11-27 08:30:00+00:00,240112,18
2024-11-27 09:00:00+00:00,244579,19
2024-11-27 09:30:00+00:00,244857,20
2024-11-27 10:00:00+00:00,243014,21
2024-11-27 10:30:00+00:00,243500,22
2024-11-27 11:00:00+00:00,246110,23
2024-11-27 11:30:00+00:00,245726,24
2024-11-27 12:00:00+00:00,243825,25
2024-11-27 12:30:00+00:00,242340,26
2024-11-27 13:00:00+00:00,239398,27
2024-11-27 13:30:00+00:00,237023,28
2024-11-27 14:00:00+00:00,236738,29
2024-11-27 14:30:00+00:00,240907,30
2024-11-27 15:00:00+00:00,243372,31
2024-11-27 15:30:00+00:00,249911,32
2024-11-27 16:00:00+00:00,257169,33
2024-11-27 16:30:00+00:00,261386,34
2024-11-27 17:00:00+00:00,264389,35
2024-11-27 17:30:00+00:00,263884,36
2024-11-27 18:00:00+00:00,264171,37
2024-11-27 18:30:00+00:00,261578,38
2024-11-27 19:00:00+00:00,257927,39
2024-11-27 19:30:00+00:00,252292,40
2024-11-27 20:00:00+00:00,245114,41
2024-11-27 20:30:00+00:00,239018,42
2024-11-27 21:00:00+00:00,228030,43
2024-11-27 21:30:00+00:00,215585,44
2024-11-27 22:00:00+00:00,202783,45
2024-11-27 22:30:00+00:00,195527,46
2024-11-27 23:00:00+00:00,185908,47
2024-11-27 23:30:00+00:00,179674,48
2024-11-28 00:00:00+00:00,175170,1
2024-11-28 00:30:00+00:00,174948,2
2024-11-28 01:00:00+00:00,172575,3
2024-11-28 01:30:00+00:00,171096,4
2024-11-28 02:00:00+00:00,169793,5
2024-11-28 02:30:00+00:00,168838,6
2024-11-28 03:00:00+00:00,167330,7
2024-11-28 03:30:00+00:00,166010,8
2024-11-28 04:00:00+00:00,167911,9
2024-11-28 04:30:00+00:00,167982,10
2024-11-28 05:00:00+00:00,168795,11
2024-11-28 05:30:00+00:00,177316,12
2024-11-28 06:00:00+00:00,188704,13
2024-11-28 06:30:00+00:00,205194,14
2024-11-28 07:00:00+00:00,221028,15
2024-11-28 07:30:00+00:00,227813,16
2024-11-28 08:00:00+00:00,234475,17
2024-11-28 08:30:00+00:00,234901,18
2024-11-28 09:00:00+00:00,239327,19
2024-11-28 09:30:00+00:00,237331,20
2024-11-28 10:00:00+00:00,236964,21
2024-11-28 10:30:00+00:00,234352,22
2024-11-28 11:00:00+00:00,232996,23
2024-11-28 11:30:00+00:00,232752,24
2024-11-28 12:00:00+00:00,230929,25
2024-11-28 12:30:00+00:00,229246,26
2024-11-28 13:00:00+00:00,229718,27
2024-11-28 13:30:00+00:00,232795,28
2024-11-28 14:00:00+00:00,231439,29
2024-11-28 14:30:00+00:00,233296,30
2024-11-28 15:00:00+00:00,236879,31
2024-11-28 15:30:00+00:00,244500,32
2024-11-28 16:00:00+00:00,253034,33
2024-11-28 16:30:00+00:00,257420,34
2024-11-28 17:00:00+00:00,256782,35
2024-11-28 17:30:00+00:00,256423,36
2024-11-28 18:00:00+00:00,256589,37
2024-11-28 18:30:00+00:00,251224,38
2024-11-28 19:00:00+00:00,246296,39
2024-11-28 19:30:00+00:00,243704,40
2024-11-28 20:00:00+00:00,235523,41
2024-11-28 20:30:00+00:00,226889,42
2024-11-28 21:00:00+00:00,214786,43
2024-11-28 21:30:00+00:00,203065,44
2024-11-28 22:00:00+00:00,189636,45
2024-11-28 22:30:00+00:00,178652,46
2024-11-28 23:00:00+00:00,169561,47
2024-11-28 23:30:00+00:00,163103,48
2024-11-29 00:00:00+00:00,26823,1
2024-11-30 00:00:00+00:00,157009,1
2024-11-30 00:30:00+00:00,155130,2
2024-11-30 01:00:00+00:00,153070,3
2024-11-30 01:30:00+00:00,151294,4
2024-11-30 02:00:00+00:00,147496,5
2024-11-30 02:30:00+00:00,145530,6
2024-11-30 03:00:00+00:00,144982,7
2024-11-30 03:30:00+00:00,142631,8
2024-11-30 04:00:00+00:00,139064,9
2024-11-30 04:30:00+00:00,137903,10
2024-11-30 05:00:00+00:00,133419,11
2024-11-30 05:30:00+00:00,132730,12
2024-11-30 06:00:00+00:00,138587,13
2024-11-30 06:30:00+00:00,145602,14
2024-11-30 07:00:00+00:00,153609,15
2024-11-30 07:30:00+00:00,162172,16
2024-11-30 08:00:00+00:00,173211,17
2024-11-30 08:30:00+00:00,178704,18
2024-11-30 09:00:00+00:00,183277,19
2024-11-30 09:30:00+00:00,183163,20
2024-11-30 10:00:00+00:00,186234,21
2024-11-30 10:30:00+00:00,186911,22
